annualinc,collections,delinq,inq,openacc,dti,pubrec,lstatus,applytype_INDIVIDUAL,homeowner_MORTGAGE,homeowner_RENT,homeowner_OWN,term_36 months,vstatus_Not Verified,vstatus_Verified
75.0,0,0,0,8,9.54,4,On Time,1,1,0,0,1,0,0
50.0,0,0,3,11,14.99,0,On Time,1,0,1,0,1,0,0
30.0,0,0,0,4,5.13,0,On Time,1,0,1,0,1,0,0
84.996,0,0,0,9,10.08,0,On Time,1,0,0,1,1,0,0
113.0,0,0,4,18,9.22,0,On Time,1,1,0,0,1,1,0
93.0,0,0,3,5,9.29,0,On Time,1,0,1,0,0,0,0
99.215,0,0,0,15,17.81,1,On Time,1,1,0,0,1,0,0
57.6,0,0,1,12,23.29,0,On Time,1,1,0,0,0,0,0
117.0,0,0,0,12,8.25,1,On Time,1,0,1,0,1,0,0
48.0,0,0,1,7,24.02,0,On Time,1,1,0,0,1,1,0
55.0,0,0,1,13,36.79,1,On Time,1,0,1,0,1,0,0
65.0,0,0,0,11,16.34,0,On Time,1,1,0,0,1,1,0
69.0,0,0,0,4,0.49,0,On Time,1,1,0,0,1,1,0
72.0,0,0,1,10,28.07,0,On Time,1,1,0,0,1,0,1
45.0,0,0,0,3,2.61,1,On Time,1,0,0,1,1,0,1
60.0,0,0,1,12,25.86,0,On Time,1,1,0,0,1,0,0
100.0,0,0,0,7,13.99,0,On Time,1,0,1,0,1,0,1
28.0,0,0,0,10,24.81,0,On Time,1,0,1,0,1,1,0
80.0,0,1,0,18,12.09,0,On Time,1,0,1,0,0,0,1
135.0,0,0,1,14,15.9,0,On Time,1,1,0,0,1,1,0
117.0,0,1,1,14,26.32,0,On Time,1,0,1,0,1,0,1
150.0,0,3,1,12,16.85,0,On Time,1,0,1,0,1,0,0
200.0,0,0,0,11,20.45,0,On Time,1,0,1,0,1,0,0
120.0,0,0,0,11,22.23,0,On Time,1,1,0,0,0,0,1
66.76,0,0,0,17,12.74,0,On Time,1,0,1,0,1,0,0
95.5,0,0,2,24,32.94,0,On Time,1,1,0,0,0,0,1
37.0,0,0,1,6,23.35,0,On Time,1,0,1,0,1,0,1
38.0,0,0,0,5,5.65,0,On Time,1,0,0,1,1,0,1
36.0,0,0,0,9,17.55,0,On Time,1,0,1,0,1,1,0
53.0,0,0,0,16,10.39,0,On Time,1,0,1,0,1,1,0
43.0,0,0,1,7,13.59,0,On Time,1,0,1,0,1,1,0
58.0,0,0,1,8,5.98,0,On Time,1,0,1,0,1,1,0
52.0,0,0,0,3,2.17,0,On Time,1,1,0,0,1,0,0
32.736,0,0,0,6,4.95,0,On Time,1,0,1,0,1,0,1
150.0,0,0,1,13,18.47,0,On Time,1,1,0,0,1,0,1
130.0,0,0,1,13,7.1,0,On Time,1,0,1,0,1,0,1
56.0,0,0,0,10,18.92,0,On Time,1,1,0,0,0,0,0
63.0,0,3,3,16,15.3,0,On Time,1,0,1,0,1,0,0
65.0,0,0,0,9,20.46,0,On Time,1,1,0,0,0,0,1
28.88,0,0,2,19,10.76,0,On Time,1,0,1,0,1,0,0
70.0,0,0,1,13,20.6,0,On Time,1,0,0,1,1,0,1
70.0,0,0,0,14,29.37,0,On Time,1,0,1,0,0,0,1
45.0,0,0,0,21,13.25,1,On Time,1,1,0,0,1,0,0
80.0,0,0,1,20,31.31,0,On Time,1,0,1,0,0,0,0
104.0,0,0,0,9,27.6,0,On Time,1,1,0,0,1,0,1
112.0,0,0,1,21,6.81,0,On Time,1,1,0,0,1,0,1
134.4,0,0,2,6,20.04,0,On Time,1,1,0,0,1,0,1
36.0,0,1,0,9,20.2,0,On Time,1,0,1,0,1,1,0
75.0,0,1,1,7,5.39,0,On Time,1,1,0,0,0,0,1
46.8,0,0,0,10,24.15,0,Risky,1,1,0,0,0,1,0
100.0,0,0,2,11,0.9,0,On Time,1,0,0,1,0,1,0
135.0,0,0,0,19,20.73,0,On Time,1,1,0,0,1,1,0
60.0,0,0,1,13,24.02,0,On Time,1,0,1,0,1,0,1
86.73,0,1,0,9,16.05,0,On Time,1,1,0,0,1,0,1
85.0,0,0,0,12,28.01,0,On Time,1,1,0,0,0,1,0
64.0,0,0,0,17,32.85,0,On Time,1,0,1,0,1,1,0
45.747,0,0,1,12,4.98,1,On Time,1,0,1,0,1,0,1
60.0,0,0,1,13,12.16,0,On Time,1,1,0,0,1,0,1
85.0,0,0,0,6,9.52,0,On Time,1,0,1,0,1,1,0
96.0,0,0,0,12,12.05,0,On Time,1,1,0,0,1,0,0
36.0,0,0,1,6,18.9,0,On Time,1,1,0,0,0,0,0
45.0,0,3,1,15,38.69,1,On Time,1,0,1,0,0,0,0
52.0,0,2,0,13,32.52,0,On Time,1,0,1,0,1,0,1
37.0,0,1,0,12,25.33,0,On Time,1,0,0,1,1,0,1
275.0,0,0,1,18,22.35,0,On Time,1,1,0,0,1,0,0
54.59,0,0,2,7,8.53,0,On Time,1,0,1,0,1,1,0
75.0,0,2,1,13,25.47,0,On Time,1,1,0,0,0,1,0
148.63,0,0,1,13,30.8,0,On Time,1,1,0,0,0,0,1
140.0,0,1,0,10,11.63,0,On Time,1,1,0,0,1,0,1
74.0,0,0,0,9,22.39,0,On Time,1,1,0,0,1,0,1
32.0,0,0,0,12,13.11,0,On Time,1,0,0,1,1,0,1
120.0,0,0,1,8,7.48,1,On Time,1,1,0,0,1,0,0
65.0,0,0,0,12,3.12,0,Risky,1,0,1,0,0,0,0
74.0,1,1,4,23,20.6,0,On Time,1,1,0,0,1,0,0
52.0,0,1,0,13,11.72,0,On Time,1,1,0,0,1,0,0
20.0,0,0,2,10,10.62,1,On Time,1,0,0,1,1,0,0
47.0,0,3,3,8,21.5,0,On Time,1,0,1,0,0,0,0
68.0,0,0,0,7,2.86,0,On Time,1,0,1,0,1,0,1
36.0,0,0,2,15,21.11,0,On Time,1,1,0,0,1,0,1
60.0,0,0,2,12,22.26,2,On Time,1,0,1,0,1,0,0
35.0,0,0,0,9,27.23,0,On Time,1,0,1,0,0,0,0
116.0,0,0,0,20,9.97,2,On Time,1,1,0,0,1,0,1
80.0,0,0,1,6,11.67,0,On Time,1,0,1,0,1,0,0
99.164,0,0,1,22,12.63,0,On Time,1,1,0,0,0,0,1
95.0,0,0,0,11,24.25,0,On Time,1,0,1,0,0,0,0
43.0,0,0,0,6,13.01,0,On Time,1,1,0,0,1,0,0
54.0,0,2,0,9,13.31,0,On Time,1,1,0,0,1,0,1
51.0,0,0,0,11,23.81,0,On Time,1,0,1,0,1,1,0
55.0,0,0,0,9,28.37,1,On Time,1,0,1,0,1,0,0
84.9,0,1,1,10,19.7,0,On Time,1,0,1,0,0,1,0
80.0,0,0,0,10,20.56,0,On Time,1,1,0,0,0,0,0
60.0,0,0,0,14,33.5,0,On Time,1,0,1,0,0,0,0
73.0,0,1,0,12,12.76,0,Risky,1,0,0,1,1,0,0
27.0,0,0,0,12,12.31,1,On Time,1,0,1,0,0,0,0
105.0,0,3,0,13,15.66,0,On Time,1,1,0,0,0,0,0
185.0,0,0,0,14,17.83,0,On Time,1,1,0,0,0,0,1
50.0,0,0,0,16,30.27,0,On Time,1,1,0,0,1,1,0
70.0,0,0,0,10,5.74,0,On Time,1,1,0,0,1,1,0
120.0,0,0,1,12,5.4,0,On Time,1,0,1,0,0,0,1
62.0,0,1,1,16,27.16,0,Risky,1,0,1,0,1,0,1
35.0,0,0,0,4,15.26,0,On Time,1,0,1,0,1,1,0
80.25,0,4,1,17,17.96,0,On Time,1,0,1,0,0,0,0
52.0,0,0,0,6,18.72,0,On Time,1,0,1,0,0,0,0
40.0,0,0,0,8,25.68,0,On Time,1,0,1,0,0,0,0
29.0,0,0,0,5,6.91,0,On Time,1,0,1,0,1,1,0
200.0,0,0,3,12,12.32,0,Risky,1,1,0,0,1,0,0
65.0,0,0,0,7,19.09,0,On Time,1,1,0,0,1,0,1
52.662,0,0,3,9,17.89,0,On Time,1,1,0,0,0,0,0
70.0,1,0,0,7,14.71,0,On Time,1,1,0,0,1,1,0
50.0,0,0,0,11,6.79,0,On Time,1,0,1,0,0,0,0
79.0,0,0,0,9,15.9,0,On Time,1,1,0,0,1,1,0
92.7,0,0,1,22,23.56,0,On Time,1,0,0,1,0,1,0
35.0,0,0,0,11,37.07,0,On Time,1,0,1,0,1,0,0
15.0,0,0,3,2,1.28,0,Risky,1,0,1,0,0,0,1
48.0,0,1,0,5,33.35,0,On Time,1,0,1,0,0,0,0
80.0,1,0,0,17,15.9,0,On Time,1,1,0,0,1,1,0
63.0,0,1,2,11,13.79,0,On Time,1,1,0,0,1,1,0
35.0,0,1,0,10,24.9,0,On Time,1,1,0,0,1,1,0
38.34,0,0,0,11,18.78,0,On Time,1,0,1,0,1,1,0
28.7,0,0,1,14,33.88,1,On Time,1,0,0,1,1,0,0
63.2,0,0,1,10,25.98,0,On Time,1,1,0,0,0,0,0
60.0,0,0,0,5,19.24,0,On Time,1,0,1,0,1,1,0
600.0,0,2,0,10,8.07,0,On Time,1,1,0,0,0,0,0
77.52,0,0,0,16,32.31,0,On Time,1,1,0,0,0,0,1
75.0,0,1,1,9,0.88,3,On Time,1,0,0,1,1,0,1
75.0,0,0,0,7,25.75,0,On Time,1,1,0,0,1,0,0
38.5,0,0,0,4,14.71,1,On Time,1,0,1,0,1,1,0
26.0,0,0,0,8,17.15,0,On Time,1,0,1,0,1,1,0
120.0,0,0,1,21,24.33,0,On Time,1,1,0,0,1,1,0
100.0,0,0,0,10,12.47,0,On Time,1,0,1,0,0,1,0
27.0,0,0,1,25,32.76,0,On Time,1,0,1,0,1,0,0
98.0,0,2,1,22,17.21,0,On Time,1,0,0,1,1,0,0
90.0,0,0,1,9,9.17,0,Risky,1,1,0,0,1,0,0
148.0,0,1,0,19,14.21,0,On Time,1,1,0,0,0,0,0
60.0,0,0,0,7,30.56,0,On Time,1,1,0,0,1,1,0
47.0,0,1,2,12,24.95,0,On Time,1,1,0,0,1,0,1
40.0,0,0,1,7,12.68,0,On Time,1,0,1,0,1,0,0
24.0,0,0,1,8,24.7,0,Risky,1,0,1,0,1,0,1
60.0,0,1,0,9,20.18,0,On Time,1,0,1,0,0,0,1
90.0,0,0,0,5,5.96,0,On Time,1,1,0,0,1,1,0
75.0,0,0,2,7,12.1,4,On Time,1,0,1,0,1,1,0
61.0,0,0,0,11,26.72,0,On Time,1,1,0,0,0,0,1
53.0,0,0,0,16,30.68,0,On Time,1,1,0,0,1,0,1
91.0,0,0,0,1,23.55,0,On Time,1,0,1,0,1,1,0
75.0,0,0,0,12,13.52,0,On Time,1,0,1,0,1,1,0
180.0,0,0,0,19,19.3,0,On Time,1,1,0,0,0,0,0
55.0,0,0,0,10,11.02,0,Risky,1,0,1,0,1,1,0
65.0,0,0,0,16,18.37,0,On Time,1,0,1,0,0,0,1
50.0,0,0,0,15,21.5,0,On Time,1,0,1,0,1,1,0
41.0,0,0,1,16,33.72,1,On Time,1,0,1,0,1,0,0
60.0,0,0,0,8,3.76,0,On Time,1,0,1,0,1,0,0
52.0,0,0,0,10,27.67,0,On Time,1,0,0,1,1,0,0
30.0,0,0,0,9,24.68,0,On Time,1,0,1,0,1,0,1
56.0,0,1,0,6,20.12,0,On Time,1,0,1,0,1,1,0
64.0,0,0,0,23,3.79,0,On Time,1,1,0,0,1,0,1
43.0,0,0,0,17,28.53,0,On Time,1,0,0,1,1,1,0
82.0,0,0,1,7,9.66,0,On Time,1,0,1,0,1,1,0
120.0,0,2,1,14,9.31,0,On Time,1,1,0,0,1,0,0
45.0,0,0,0,4,5.07,0,On Time,1,0,1,0,1,0,1
90.0,0,0,0,11,21.33,0,On Time,1,0,1,0,1,0,0
15.6,0,0,0,5,21.69,0,On Time,1,0,1,0,1,0,1
45.0,0,0,0,5,13.4,0,On Time,1,0,1,0,1,1,0
110.0,0,0,1,13,20.06,0,On Time,1,1,0,0,0,1,0
37.5,0,0,0,3,14.56,0,On Time,1,0,1,0,0,0,1
85.0,0,0,0,8,16.81,0,On Time,1,0,1,0,0,0,1
110.0,0,0,1,14,16.78,0,On Time,1,1,0,0,0,0,0
85.0,0,0,2,15,22.74,0,On Time,1,0,0,1,1,0,0
60.0,0,0,1,15,22.7,0,Risky,1,0,0,1,1,0,0
57.2,0,0,0,16,16.03,1,Risky,1,0,1,0,1,0,0
94.0,0,0,0,12,27.82,0,On Time,1,1,0,0,0,0,1
150.0,0,1,0,13,9.86,0,On Time,1,1,0,0,1,0,0
32.0,0,0,1,11,16.73,1,On Time,1,1,0,0,1,1,0
102.0,0,0,1,11,13.11,1,On Time,1,0,0,1,0,0,1
50.0,0,0,0,14,19.63,0,On Time,1,0,1,0,1,1,0
127.0,0,0,0,12,13.05,0,On Time,1,1,0,0,1,0,1
31.416,0,0,1,5,1.72,0,On Time,1,0,0,1,1,0,1
52.0,0,0,1,13,25.2,0,On Time,1,1,0,0,1,1,0
133.459,0,0,0,5,20.38,0,On Time,1,0,1,0,1,0,1
130.0,0,0,0,11,10.79,0,On Time,1,0,1,0,1,0,0
78.0,0,0,0,14,18.91,0,On Time,1,0,1,0,1,0,0
68.5,0,0,0,18,21.51,1,On Time,1,0,1,0,1,1,0
62.0,0,0,1,13,21.89,1,On Time,1,1,0,0,0,0,1
46.0,0,0,1,10,13.72,0,On Time,1,1,0,0,1,0,1
40.0,0,0,0,8,18.99,0,On Time,1,0,1,0,1,0,0
49.0,0,0,0,10,20.85,0,On Time,1,0,1,0,1,1,0
180.0,0,0,0,13,19.62,0,On Time,1,0,1,0,1,0,0
46.478,0,0,1,15,29.51,1,On Time,1,0,1,0,1,0,0
480.0,0,0,3,11,8.71,0,On Time,1,1,0,0,1,0,0
45.0,0,0,0,6,7.09,0,On Time,1,1,0,0,0,0,0
72.8,0,0,0,4,3.82,0,On Time,1,1,0,0,1,0,0
31.0,0,0,2,5,3.95,0,On Time,1,1,0,0,1,0,1
38.0,0,0,1,9,23.18,1,Risky,1,0,1,0,1,0,1
30.0,0,0,0,10,24.16,0,On Time,1,0,1,0,1,1,0
133.889,0,0,1,13,18.33,0,On Time,1,0,0,1,1,1,0
63.0,0,0,0,5,10.61,0,Risky,1,1,0,0,1,1,0
70.8,0,1,1,18,12.74,0,On Time,1,1,0,0,1,1,0
60.0,0,0,0,10,20.48,0,On Time,1,1,0,0,1,0,1
88.0,0,0,2,11,19.21,0,On Time,1,1,0,0,0,1,0
111.0,0,0,0,8,3.65,0,On Time,1,0,1,0,1,0,1
91.0,0,0,1,10,23.84,0,On Time,1,1,0,0,1,0,1
101.0,0,0,3,17,16.03,1,On Time,1,1,0,0,1,0,0
52.0,0,0,2,13,14.01,1,On Time,1,0,1,0,1,0,1
55.0,0,0,2,19,23.54,0,Risky,1,0,1,0,1,0,1
70.0,0,0,0,9,16.27,0,On Time,1,0,1,0,0,0,1
160.0,0,0,0,5,5.19,0,On Time,1,0,0,1,1,0,0
63.6,0,0,0,9,12.74,0,On Time,1,0,1,0,0,1,0
72.0,0,0,2,11,31.32,1,On Time,1,0,1,0,1,0,1
120.0,0,0,1,7,7.79,0,Risky,1,1,0,0,0,0,0
39.0,0,0,0,6,4.09,0,On Time,1,0,1,0,1,0,0
144.0,0,0,1,17,19.92,1,On Time,1,0,1,0,0,1,0
195.0,0,0,1,32,21.42,0,On Time,1,1,0,0,1,0,1
35.0,0,0,1,8,21.12,0,On Time,1,0,0,1,0,1,0
70.0,0,0,0,16,7.45,0,On Time,1,0,1,0,1,1,0
60.348,0,0,0,13,25.24,0,On Time,1,0,1,0,1,0,1
80.0,0,0,4,20,27.44,1,On Time,1,1,0,0,1,0,1
89.0,0,0,0,19,11.7,0,On Time,1,1,0,0,1,0,0
41.0,0,0,1,5,1.99,0,On Time,1,0,1,0,1,0,0
36.0,0,0,0,11,6.2,0,On Time,1,0,1,0,0,0,0
35.0,0,0,0,10,26.44,0,On Time,1,0,1,0,0,0,0
60.0,0,0,1,12,28.98,0,On Time,1,0,1,0,0,0,0
250.0,0,0,0,28,13.96,0,On Time,1,0,0,1,1,0,0
34.0,0,0,0,16,32.3,0,On Time,1,1,0,0,1,0,0
30.0,0,0,1,9,25.4,0,On Time,1,1,0,0,1,1,0
56.783,0,0,0,22,25.17,0,On Time,1,0,1,0,1,1,0
50.0,0,0,0,9,34.26,0,Risky,1,0,0,1,0,0,1
50.0,0,0,0,11,21.75,0,On Time,1,1,0,0,1,0,1
90.0,0,0,0,10,12.16,1,On Time,1,1,0,0,0,0,0
47.66,0,0,0,12,30.92,0,On Time,1,0,0,1,0,0,1
32.0,0,1,1,13,7.05,0,On Time,1,0,1,0,1,0,0
40.0,0,0,4,13,11.58,0,On Time,1,0,1,0,1,0,1
40.0,0,0,0,14,14.37,0,Risky,1,0,1,0,1,1,0
33.0,0,0,0,9,20.07,0,On Time,1,0,1,0,1,1,0
65.0,0,0,1,6,30.95,0,On Time,1,0,0,1,1,0,0
85.0,0,1,1,21,19.91,0,On Time,1,1,0,0,1,0,0
56.0,0,0,2,7,19.01,0,On Time,1,0,1,0,1,1,0
102.845,0,0,0,11,6.58,1,On Time,1,0,1,0,1,1,0
57.6,0,0,1,12,26.51,0,On Time,1,0,1,0,0,0,0
80.0,0,0,0,10,34.2,0,On Time,1,1,0,0,1,1,0
30.0,0,0,0,2,4.28,1,On Time,1,1,0,0,0,1,0
108.0,0,2,0,13,28.19,0,On Time,1,1,0,0,1,0,0
105.0,0,0,0,12,13.22,0,On Time,1,0,0,1,1,0,1
55.0,0,1,0,16,28.65,1,On Time,1,1,0,0,0,0,0
43.0,0,0,2,8,2.51,0,On Time,1,0,1,0,1,0,0
35.0,0,1,2,5,18.65,0,Risky,1,0,1,0,0,0,1
75.0,0,1,0,9,11.18,2,On Time,1,0,1,0,1,0,0
35.0,0,0,0,15,33.02,0,On Time,1,0,1,0,1,0,0
50.0,0,0,0,12,17.85,0,On Time,1,1,0,0,0,0,1
30.0,0,0,0,8,24.12,0,On Time,1,0,1,0,1,1,0
109.0,0,0,0,10,17.81,0,On Time,1,1,0,0,0,0,0
55.155,0,0,0,14,23.89,0,On Time,1,0,0,1,0,1,0
34.0,0,0,3,7,9.64,1,On Time,1,0,0,1,1,0,1
88.0,0,0,0,11,25.26,0,Risky,1,1,0,0,0,0,1
115.0,0,0,1,11,5.97,0,On Time,1,0,1,0,1,1,0
60.0,0,0,0,9,22.48,0,On Time,1,0,1,0,1,1,0
151.0,0,0,2,17,14.31,0,On Time,1,0,1,0,1,0,1
125.0,0,0,3,15,19.77,0,On Time,1,1,0,0,1,1,0
50.0,0,0,0,27,13.85,0,On Time,1,1,0,0,1,1,0
72.0,0,0,0,12,4.4,0,On Time,1,1,0,0,1,1,0
80.0,0,0,1,16,27.12,0,On Time,1,1,0,0,0,0,0
56.65,0,1,0,18,26.78,0,On Time,1,0,1,0,1,1,0
35.0,0,1,0,10,25.31,0,On Time,1,0,1,0,1,0,0
115.0,0,0,0,11,25.74,0,On Time,1,1,0,0,1,0,0
40.0,0,0,3,14,33.36,0,On Time,1,0,1,0,1,0,1
56.0,0,0,0,16,26.87,0,On Time,1,0,1,0,1,1,0
50.0,0,0,1,15,15.41,0,On Time,1,0,1,0,0,0,0
65.0,0,1,2,8,14.44,0,On Time,1,1,0,0,1,1,0
60.0,0,0,0,7,5.76,0,On Time,1,0,1,0,1,1,0
46.0,0,0,0,11,6.21,1,On Time,1,0,0,1,1,1,0
44.0,0,0,0,21,22.36,0,Risky,1,0,1,0,0,0,1
70.0,0,0,2,21,11.49,2,On Time,1,0,1,0,1,0,0
80.0,0,0,1,11,19.02,0,On Time,1,1,0,0,0,0,1
80.0,0,1,2,12,20.13,0,Risky,1,1,0,0,0,0,1
100.0,0,0,0,12,26.62,1,On Time,1,0,1,0,0,0,1
75.0,0,0,0,10,19.82,0,On Time,1,1,0,0,0,0,1
90.0,0,0,0,12,16.37,3,On Time,1,0,0,1,0,0,0
56.0,0,0,0,21,29.88,0,On Time,1,1,0,0,1,0,0
45.5,0,0,1,10,29.15,1,On Time,1,1,0,0,1,0,0
78.1,0,0,0,8,11.14,0,On Time,1,0,1,0,1,1,0
250.0,0,0,0,10,10.31,0,On Time,1,0,1,0,1,0,0
62.0,0,0,1,23,31.61,1,On Time,1,1,0,0,1,0,1
60.0,0,0,0,11,12.75,0,On Time,1,0,1,0,0,0,0
71.5,0,0,3,17,25.46,0,On Time,1,1,0,0,1,1,0
50.0,0,1,4,27,34.6,0,On Time,1,1,0,0,1,0,1
32.0,0,0,2,9,18.2,0,On Time,1,0,1,0,1,1,0
50.0,0,0,0,12,19.95,2,Risky,1,1,0,0,1,0,0
50.0,0,0,1,12,14.47,0,Risky,1,1,0,0,0,0,0
24.0,0,0,0,7,29.65,0,On Time,1,0,1,0,1,0,0
72.0,0,0,0,16,14.21,0,On Time,1,1,0,0,1,1,0
74.0,0,1,2,21,10.01,0,On Time,1,1,0,0,1,1,0
116.0,0,1,0,11,5.32,0,On Time,1,1,0,0,1,1,0
130.0,0,2,0,6,5.1,1,On Time,1,1,0,0,1,0,1
110.0,0,0,0,9,8.52,1,On Time,1,1,0,0,0,0,1
50.0,0,0,1,15,8.58,0,On Time,1,1,0,0,0,0,0
51.0,0,0,1,9,15.51,0,On Time,1,0,1,0,1,0,0
115.0,0,0,0,8,12.93,0,On Time,1,1,0,0,1,0,0
72.0,0,2,1,22,13.3,0,On Time,1,0,1,0,1,0,1
66.0,0,4,0,7,15.42,0,On Time,1,1,0,0,1,0,0
35.2976,0,1,0,5,8.26,0,On Time,1,0,1,0,1,1,0
62.0,0,0,1,7,14.85,1,On Time,1,1,0,0,1,1,0
50.0,0,0,1,10,15.05,1,On Time,1,0,1,0,1,0,0
76.0,0,0,0,22,31.2,0,On Time,1,0,1,0,1,0,0
87.0,0,0,0,9,18.39,1,On Time,1,1,0,0,1,1,0
30.0,0,0,0,8,38.94,0,Risky,1,0,0,1,1,0,0
55.0,0,1,0,7,28.21,0,On Time,1,0,1,0,1,0,0
48.0,0,0,2,10,18.78,0,On Time,1,1,0,0,0,0,0
50.0,0,0,0,14,22.23,0,On Time,1,1,0,0,0,0,0
110.0,0,0,0,8,10.48,0,On Time,1,0,1,0,0,0,0
58.0,0,0,2,10,4.72,1,On Time,1,1,0,0,1,0,0
74.0,0,0,2,16,28.41,0,On Time,1,1,0,0,0,1,0
60.0,0,0,0,13,20.8,0,On Time,1,0,1,0,1,0,0
92.0,0,0,3,21,28.1,0,On Time,1,1,0,0,1,0,1
80.0,0,1,0,11,19.21,0,On Time,1,1,0,0,0,1,0
80.0,0,0,3,20,9.75,1,On Time,1,0,1,0,0,0,0
170.0,0,0,2,10,8.49,1,Risky,1,1,0,0,1,0,1
42.0,0,0,1,13,18.77,0,On Time,1,0,1,0,1,0,1
73.0,0,4,0,14,10.49,0,On Time,1,0,1,0,1,0,1
43.0,0,1,2,8,17.69,0,On Time,1,0,0,1,1,0,0
53.847,0,0,0,7,18.45,1,On Time,1,0,0,1,1,0,1
36.7,0,1,0,9,8.76,0,On Time,1,0,1,0,1,1,0
55.0,0,0,0,7,9.95,1,On Time,1,0,1,0,0,1,0
64.0,0,0,0,11,24.13,0,On Time,1,0,1,0,0,0,0
87.0,0,0,0,19,2.77,1,On Time,1,0,0,1,0,1,0
110.0,0,0,0,11,23.54,0,On Time,1,1,0,0,1,0,0
66.0,0,0,1,13,26.49,0,On Time,1,1,0,0,0,0,1
50.0,0,0,3,9,32.07,0,On Time,1,1,0,0,1,0,1
75.0,0,0,0,25,26.1,0,On Time,1,0,1,0,0,0,1
119.0,0,0,4,14,11.51,1,On Time,1,1,0,0,1,0,0
75.0,0,0,1,12,19.57,0,On Time,1,1,0,0,0,0,0
62.0,0,0,2,6,14.15,0,On Time,1,1,0,0,0,0,1
45.5,0,0,1,13,17.33,1,On Time,1,1,0,0,1,1,0
62.0,0,1,2,11,22.97,0,On Time,1,0,1,0,0,0,1
70.0,0,1,1,15,15.05,0,On Time,1,0,0,1,0,0,1
50.0,0,4,2,17,33.46,0,On Time,1,0,1,0,1,0,1
52.0,0,3,0,10,19.08,0,On Time,1,0,1,0,0,0,0
140.0,0,0,0,19,23.88,0,On Time,1,1,0,0,0,0,1
29.0,0,0,0,8,15.07,0,On Time,1,0,0,1,1,0,1
76.0,0,0,0,8,15.14,0,On Time,1,0,1,0,0,1,0
24.0,0,0,0,4,20.2,0,On Time,1,0,1,0,1,0,1
106.0,0,0,1,18,10.28,0,On Time,1,1,0,0,1,1,0
15.173,0,2,0,8,12.9,0,On Time,1,0,1,0,1,0,1
50.0,0,0,0,5,22.61,0,On Time,1,0,1,0,0,0,1
54.0,0,0,0,14,21.65,1,On Time,1,1,0,0,1,1,0
75.0,0,0,1,16,19.56,0,On Time,1,1,0,0,1,1,0
53.0,0,0,1,20,15.98,0,On Time,1,0,1,0,1,1,0
85.0,0,1,0,7,5.48,1,On Time,1,0,1,0,1,0,1
155.0,0,0,1,7,10.1,0,On Time,1,1,0,0,0,0,1
64.0,0,1,0,8,10.76,1,On Time,1,0,1,0,1,0,1
60.0,0,3,1,11,22.16,0,On Time,1,0,1,0,0,0,0
43.224,0,0,0,8,15.99,3,On Time,1,1,0,0,1,0,0
38.393,0,0,0,14,26.23,0,On Time,1,0,0,1,1,0,0
67.0,0,3,0,12,33.89,0,On Time,1,1,0,0,1,0,0
64.0,0,0,1,16,24.66,0,On Time,1,0,1,0,0,0,1
70.0,0,0,1,20,20.29,0,Risky,1,1,0,0,1,0,0
75.0,0,0,1,10,15.46,0,On Time,1,0,1,0,1,0,0
70.0,0,0,1,9,28.29,0,On Time,1,1,0,0,1,0,1
120.0,0,0,0,15,7.97,0,On Time,1,0,1,0,0,0,0
48.0,0,0,1,12,15.93,0,On Time,1,0,1,0,1,1,0
70.0,0,0,0,10,19.85,0,On Time,1,0,1,0,1,0,0
90.0,0,0,0,12,18.59,0,On Time,1,1,0,0,0,0,1
25.0,0,0,0,8,34.61,1,Risky,1,0,1,0,0,0,1
71.888,0,4,1,6,16.33,0,On Time,1,1,0,0,0,0,1
39.0,0,0,0,4,15.72,0,On Time,1,0,1,0,1,1,0
40.0,0,1,0,5,21.24,1,On Time,1,0,1,0,0,0,0
52.0,0,0,1,14,33.97,0,On Time,1,0,1,0,0,0,0
97.2,0,0,2,21,27.47,0,On Time,1,1,0,0,1,1,0
38.0,0,1,0,11,23.31,1,On Time,1,0,0,1,0,0,0
52.0,0,0,1,14,29.6,0,On Time,1,1,0,0,1,0,1
150.0,0,0,1,9,6.51,1,On Time,1,0,1,0,1,0,1
120.0,0,0,0,16,27.23,0,On Time,1,1,0,0,1,0,0
68.5,0,0,1,12,18.17,0,On Time,1,0,1,0,0,0,1
26.0,0,1,0,5,13.11,0,On Time,1,1,0,0,1,1,0
75.0,0,0,0,15,12.22,0,On Time,1,1,0,0,0,1,0
60.0,0,0,0,10,34.94,1,On Time,1,0,1,0,1,0,0
75.0,0,1,0,13,4.24,0,On Time,1,0,1,0,1,1,0
67.494,0,0,3,7,8.7,0,On Time,1,1,0,0,1,0,1
89.0,0,0,1,14,26.22,1,On Time,1,0,1,0,0,0,1
106.0,0,0,1,16,36.5,0,On Time,1,0,1,0,0,0,1
120.0,0,0,0,16,22.88,0,On Time,1,1,0,0,0,0,1
50.0,0,0,0,5,16.18,1,On Time,1,0,1,0,1,1,0
36.0,0,0,0,11,8.99,6,On Time,1,0,1,0,1,0,0
32.0,0,2,1,22,29.67,0,On Time,1,1,0,0,0,0,0
52.0,0,1,0,18,15.12,0,On Time,1,1,0,0,0,0,1
122.0,0,2,0,10,11.45,0,On Time,1,1,0,0,0,0,0
300.0,0,0,1,11,6.82,0,On Time,1,1,0,0,1,0,0
107.8,0,0,1,10,19.43,0,On Time,1,1,0,0,0,0,0
60.0,0,0,0,26,22.24,0,On Time,1,1,0,0,0,0,1
