annualinc,applytype,collections,delinq,inq,openacc,dti,pubrec,homeowner,term,vstatus,lstatus
350.0,INDIVIDUAL,1,0,0,12,7.25,0,MORTGAGE,36 months,Source Verified,On Time
64.0,INDIVIDUAL,0,0,0,9,13.35,0,MORTGAGE,36 months,Not Verified,On Time
125.0,INDIVIDUAL,0,0,0,15,18.35,0,MORTGAGE,36 months,Not Verified,On Time
34.0,INDIVIDUAL,0,0,1,8,18.07,0,RENT,36 months,Not Verified,On Time
44.289,INDIVIDUAL,0,0,2,7,19.5,0,RENT,36 months,Verified,Risky
120.0,INDIVIDUAL,0,3,0,9,13.91,0,MORTGAGE,60 months,Verified,On Time
40.0,INDIVIDUAL,0,0,0,4,10.95,0,MORTGAGE,36 months,Not Verified,On Time
28.0,INDIVIDUAL,0,0,1,9,10.8,0,RENT,36 months,Source Verified,On Time
67.0,INDIVIDUAL,0,0,1,18,29.09,0,MORTGAGE,36 months,Source Verified,On Time
108.0,INDIVIDUAL,0,0,0,5,7.56,0,MORTGAGE,60 months,Verified,On Time
165.0,INDIVIDUAL,0,1,1,8,5.0,1,MORTGAGE,36 months,Source Verified,On Time
90.0,INDIVIDUAL,0,0,0,6,27.36,0,MORTGAGE,60 months,Verified,On Time
85.0,INDIVIDUAL,0,0,0,17,15.29,0,MORTGAGE,36 months,Not Verified,On Time
81.0,INDIVIDUAL,0,0,1,11,8.03,0,MORTGAGE,60 months,Source Verified,On Time
63.0,INDIVIDUAL,0,0,0,10,23.57,0,MORTGAGE,36 months,Not Verified,Risky
360.0,INDIVIDUAL,0,0,1,9,2.09,0,RENT,36 months,Not Verified,On Time
42.0,INDIVIDUAL,0,0,1,15,3.06,0,MORTGAGE,36 months,Verified,On Time
150.0,INDIVIDUAL,0,1,5,8,5.94,1,RENT,36 months,Source Verified,On Time
300.0,INDIVIDUAL,0,0,0,10,7.6,0,RENT,36 months,Verified,On Time
150.0,INDIVIDUAL,0,0,1,7,5.21,0,MORTGAGE,36 months,Verified,On Time
69.0,INDIVIDUAL,0,0,0,10,21.4,0,MORTGAGE,36 months,Not Verified,On Time
135.0,INDIVIDUAL,0,0,1,14,24.75,0,RENT,60 months,Verified,On Time
104.0,INDIVIDUAL,0,0,0,17,15.2,0,MORTGAGE,36 months,Source Verified,On Time
37.0,INDIVIDUAL,0,0,0,9,22.09,0,MORTGAGE,36 months,Source Verified,On Time
78.0,INDIVIDUAL,0,0,2,15,33.98,0,MORTGAGE,60 months,Verified,On Time
75.0,INDIVIDUAL,0,0,0,13,26.78,0,RENT,36 months,Verified,On Time
55.0,INDIVIDUAL,0,0,0,6,12.55,0,MORTGAGE,36 months,Source Verified,On Time
75.0,INDIVIDUAL,0,0,2,21,16.98,0,RENT,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,1,10,20.14,0,MORTGAGE,36 months,Verified,On Time
67.0,INDIVIDUAL,0,3,3,17,16.1,0,MORTGAGE,36 months,Source Verified,On Time
72.0,INDIVIDUAL,0,0,1,10,13.95,0,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,0,6,12.54,0,RENT,36 months,Verified,On Time
100.0,INDIVIDUAL,0,0,0,17,18.08,1,RENT,36 months,Source Verified,On Time
49.0,INDIVIDUAL,0,1,0,8,22.04,0,MORTGAGE,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,0,5,1.47,1,MORTGAGE,36 months,Not Verified,On Time
34.0,INDIVIDUAL,0,0,0,7,39.85,0,MORTGAGE,36 months,Verified,On Time
70.0,INDIVIDUAL,0,0,0,8,30.31,0,OWN,60 months,Source Verified,On Time
100.0,INDIVIDUAL,0,1,0,10,29.12,0,RENT,36 months,Verified,On Time
150.0,INDIVIDUAL,0,0,1,9,7.5,0,MORTGAGE,60 months,Not Verified,On Time
57.0,INDIVIDUAL,0,0,0,17,27.26,0,RENT,36 months,Not Verified,On Time
43.0,INDIVIDUAL,0,0,1,11,15.02,2,RENT,36 months,Source Verified,Risky
28.48428,INDIVIDUAL,0,0,0,11,33.12,0,RENT,36 months,Source Verified,On Time
300.0,INDIVIDUAL,0,0,0,11,4.01,0,MORTGAGE,36 months,Verified,On Time
117.0,INDIVIDUAL,0,0,0,18,23.83,1,MORTGAGE,36 months,Source Verified,On Time
96.98,INDIVIDUAL,0,0,1,9,8.91,1,RENT,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,3,1,8,25.1,0,MORTGAGE,36 months,Verified,On Time
63.0,INDIVIDUAL,1,0,1,6,5.4,0,RENT,36 months,Verified,On Time
152.0,INDIVIDUAL,0,3,1,20,12.32,0,MORTGAGE,36 months,Not Verified,On Time
150.0,INDIVIDUAL,0,2,0,13,17.63,1,MORTGAGE,60 months,Source Verified,On Time
32.24,INDIVIDUAL,0,0,1,11,13.51,1,RENT,36 months,Verified,On Time
52.0,INDIVIDUAL,0,0,1,13,13.15,0,RENT,36 months,Source Verified,On Time
40.0,INDIVIDUAL,0,0,2,4,4.68,0,RENT,36 months,Verified,On Time
110.0,INDIVIDUAL,0,1,1,12,5.15,0,RENT,36 months,Not Verified,On Time
185.0,INDIVIDUAL,0,0,1,9,10.65,0,RENT,36 months,Source Verified,On Time
54.9,INDIVIDUAL,0,0,1,9,20.57,0,RENT,36 months,Not Verified,On Time
120.0,INDIVIDUAL,0,3,0,14,17.5,0,MORTGAGE,36 months,Source Verified,On Time
52.0,INDIVIDUAL,0,0,0,6,19.22,0,RENT,60 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,0,14,35.47,0,MORTGAGE,36 months,Source Verified,On Time
75.0,INDIVIDUAL,0,0,0,28,23.98,0,MORTGAGE,60 months,Not Verified,On Time
65.0,INDIVIDUAL,0,0,1,11,28.6,0,MORTGAGE,60 months,Source Verified,On Time
95.0,INDIVIDUAL,0,0,0,16,20.22,0,MORTGAGE,36 months,Source Verified,On Time
82.0,INDIVIDUAL,0,1,2,12,33.85,0,MORTGAGE,60 months,Verified,On Time
45.0,INDIVIDUAL,0,3,1,30,32.48,0,MORTGAGE,36 months,Not Verified,On Time
105.0,INDIVIDUAL,0,0,0,25,27.68,0,RENT,36 months,Verified,On Time
90.0,INDIVIDUAL,0,0,1,7,18.41,0,MORTGAGE,36 months,Verified,On Time
80.0,INDIVIDUAL,0,0,0,9,15.89,0,OWN,36 months,Source Verified,On Time
265.0,INDIVIDUAL,0,0,0,11,25.98,0,OWN,60 months,Source Verified,On Time
43.0,INDIVIDUAL,0,0,1,9,22.07,0,RENT,60 months,Verified,Risky
180.0,INDIVIDUAL,0,0,1,12,12.4,1,MORTGAGE,36 months,Source Verified,On Time
30.0,INDIVIDUAL,0,0,0,22,18.56,0,RENT,36 months,Verified,On Time
145.0,INDIVIDUAL,1,0,2,33,13.23,0,RENT,60 months,Verified,On Time
47.487,INDIVIDUAL,0,0,0,11,22.31,0,MORTGAGE,60 months,Source Verified,On Time
125.0,INDIVIDUAL,0,0,0,11,9.01,0,MORTGAGE,36 months,Source Verified,On Time
43.0,INDIVIDUAL,0,0,0,15,8.79,1,MORTGAGE,36 months,Verified,On Time
228.0,INDIVIDUAL,0,3,0,24,6.87,0,MORTGAGE,36 months,Source Verified,On Time
69.9,INDIVIDUAL,0,1,0,13,16.15,0,OWN,60 months,Not Verified,On Time
35.0,INDIVIDUAL,0,0,1,8,9.87,0,RENT,36 months,Verified,On Time
40.0,INDIVIDUAL,0,0,2,19,15.69,1,MORTGAGE,36 months,Verified,On Time
126.5,INDIVIDUAL,0,0,0,12,11.56,0,MORTGAGE,60 months,Verified,On Time
60.32,INDIVIDUAL,0,0,0,10,34.6,1,OWN,60 months,Source Verified,On Time
77.0,INDIVIDUAL,0,0,1,11,6.66,1,MORTGAGE,36 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,0,14,17.76,0,MORTGAGE,60 months,Verified,On Time
40.0,INDIVIDUAL,0,3,0,13,13.53,0,RENT,36 months,Source Verified,On Time
104.859,INDIVIDUAL,0,0,1,13,21.38,0,MORTGAGE,60 months,Source Verified,On Time
56.0,INDIVIDUAL,0,0,0,18,25.89,0,MORTGAGE,60 months,Verified,Risky
60.0,INDIVIDUAL,0,0,2,8,4.68,1,RENT,60 months,Not Verified,Risky
82.5,INDIVIDUAL,0,0,0,7,31.24,0,RENT,60 months,Verified,On Time
62.5,INDIVIDUAL,0,0,0,12,25.75,0,MORTGAGE,36 months,Verified,On Time
140.0,INDIVIDUAL,0,0,1,15,7.58,0,MORTGAGE,36 months,Source Verified,On Time
81.0,INDIVIDUAL,0,0,0,11,30.39,1,MORTGAGE,36 months,Verified,On Time
100.0,INDIVIDUAL,0,1,0,5,13.66,3,RENT,60 months,Source Verified,On Time
41.0,INDIVIDUAL,0,0,0,14,7.06,0,MORTGAGE,60 months,Source Verified,On Time
145.0,INDIVIDUAL,0,0,1,7,6.38,0,OWN,60 months,Verified,On Time
68.52,INDIVIDUAL,0,0,0,22,22.05,0,MORTGAGE,36 months,Source Verified,On Time
35.0,INDIVIDUAL,0,0,0,7,8.78,0,MORTGAGE,36 months,Not Verified,On Time
54.0,INDIVIDUAL,0,0,3,14,26.94,1,MORTGAGE,36 months,Not Verified,Risky
102.0,INDIVIDUAL,0,0,1,10,21.28,0,MORTGAGE,36 months,Not Verified,On Time
96.0,INDIVIDUAL,0,2,0,14,15.82,0,MORTGAGE,36 months,Not Verified,On Time
46.0,INDIVIDUAL,0,0,0,13,34.28,0,RENT,60 months,Source Verified,On Time
71.0,INDIVIDUAL,0,0,1,11,17.23,0,RENT,60 months,Verified,On Time
66.0,INDIVIDUAL,0,1,0,9,12.65,0,MORTGAGE,36 months,Not Verified,On Time
111.0,INDIVIDUAL,0,0,0,6,6.13,0,MORTGAGE,60 months,Verified,On Time
36.0,INDIVIDUAL,0,0,1,18,24.87,0,RENT,36 months,Source Verified,On Time
38.5,INDIVIDUAL,0,0,2,12,34.82,0,RENT,60 months,Source Verified,On Time
35.36,INDIVIDUAL,0,0,0,17,30.48,0,RENT,36 months,Verified,On Time
45.0,INDIVIDUAL,0,0,1,4,18.24,0,MORTGAGE,60 months,Source Verified,On Time
25.0,INDIVIDUAL,0,0,0,7,39.65,0,MORTGAGE,36 months,Not Verified,On Time
89.0,INDIVIDUAL,0,0,1,7,8.71,0,MORTGAGE,36 months,Verified,On Time
118.326,INDIVIDUAL,0,1,1,14,18.87,0,MORTGAGE,60 months,Source Verified,On Time
175.0,INDIVIDUAL,0,0,1,21,21.55,0,MORTGAGE,36 months,Verified,On Time
77.2,INDIVIDUAL,0,0,2,17,23.26,0,MORTGAGE,60 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,0,7,17.76,0,RENT,60 months,Source Verified,On Time
45.0,INDIVIDUAL,0,0,1,10,12.8,1,RENT,36 months,Not Verified,Risky
100.0,INDIVIDUAL,0,1,1,18,17.16,0,RENT,36 months,Source Verified,On Time
79.832,INDIVIDUAL,0,0,0,12,29.75,0,MORTGAGE,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,0,16,12.18,0,RENT,36 months,Verified,On Time
49.0,INDIVIDUAL,0,0,0,4,3.21,0,RENT,36 months,Source Verified,On Time
86.888,INDIVIDUAL,0,1,0,9,17.65,0,MORTGAGE,36 months,Not Verified,On Time
38.0,INDIVIDUAL,0,0,2,16,12.63,0,RENT,36 months,Verified,On Time
37.0,INDIVIDUAL,0,0,2,11,18.5,0,RENT,36 months,Verified,On Time
50.0,INDIVIDUAL,0,1,0,10,22.85,0,MORTGAGE,60 months,Source Verified,On Time
45.0,INDIVIDUAL,0,2,1,15,14.79,1,RENT,36 months,Not Verified,On Time
120.0,INDIVIDUAL,0,0,0,8,4.46,0,RENT,60 months,Source Verified,On Time
93.0,INDIVIDUAL,0,1,1,7,3.54,1,MORTGAGE,60 months,Not Verified,On Time
45.0,INDIVIDUAL,0,1,0,8,17.33,0,MORTGAGE,60 months,Source Verified,On Time
24.0,INDIVIDUAL,0,0,1,8,33.07,1,MORTGAGE,36 months,Verified,On Time
55.0,INDIVIDUAL,0,0,3,7,5.06,1,MORTGAGE,60 months,Verified,On Time
214.0,INDIVIDUAL,0,0,1,18,10.01,0,MORTGAGE,60 months,Source Verified,On Time
45.0,INDIVIDUAL,0,0,0,5,8.88,0,RENT,36 months,Verified,On Time
37.4,INDIVIDUAL,0,0,2,19,20.38,0,MORTGAGE,36 months,Verified,On Time
105.0,INDIVIDUAL,0,0,0,12,17.51,0,RENT,60 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,1,11,10.82,0,RENT,36 months,Source Verified,On Time
35.0,INDIVIDUAL,0,0,0,10,22.12,1,RENT,60 months,Source Verified,On Time
121.0,INDIVIDUAL,0,0,1,5,12.21,0,MORTGAGE,60 months,Source Verified,On Time
95.0,INDIVIDUAL,0,0,1,12,24.34,0,MORTGAGE,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,0,8,12.27,0,RENT,60 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,0,8,18.74,0,RENT,36 months,Not Verified,On Time
47.0,INDIVIDUAL,0,0,0,16,23.52,0,RENT,60 months,Source Verified,On Time
42.0,INDIVIDUAL,0,0,1,13,33.66,0,OWN,36 months,Verified,On Time
62.5,INDIVIDUAL,0,1,0,29,20.94,0,OWN,60 months,Source Verified,On Time
145.0,INDIVIDUAL,0,0,3,18,4.65,1,MORTGAGE,36 months,Source Verified,On Time
85.0,INDIVIDUAL,0,0,0,16,16.76,1,MORTGAGE,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,4,1,17,23.37,0,MORTGAGE,36 months,Verified,On Time
81.76,INDIVIDUAL,0,0,1,11,26.99,1,RENT,60 months,Source Verified,On Time
41.5,INDIVIDUAL,0,0,1,11,34.5,0,MORTGAGE,60 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,0,12,22.14,0,RENT,36 months,Not Verified,On Time
72.0,INDIVIDUAL,0,0,1,12,18.95,0,OWN,60 months,Source Verified,On Time
65.0,INDIVIDUAL,0,1,0,21,22.9,0,RENT,60 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,0,20,28.62,0,RENT,60 months,Not Verified,On Time
70.0,INDIVIDUAL,0,0,1,16,20.92,0,RENT,36 months,Not Verified,On Time
143.0,INDIVIDUAL,0,0,0,12,11.56,1,MORTGAGE,60 months,Source Verified,On Time
31.0,INDIVIDUAL,0,0,0,4,10.96,0,RENT,36 months,Not Verified,On Time
100.0,INDIVIDUAL,0,0,1,16,11.74,0,MORTGAGE,36 months,Source Verified,On Time
94.0,INDIVIDUAL,0,1,2,20,26.23,0,MORTGAGE,60 months,Source Verified,On Time
220.0,INDIVIDUAL,0,0,1,9,4.29,0,MORTGAGE,60 months,Verified,On Time
60.667,INDIVIDUAL,0,0,1,6,14.38,3,MORTGAGE,36 months,Verified,On Time
150.0,INDIVIDUAL,0,0,1,17,30.07,0,MORTGAGE,36 months,Verified,On Time
62.0,INDIVIDUAL,0,0,1,7,8.73,0,RENT,36 months,Verified,On Time
42.0,INDIVIDUAL,0,0,0,11,28.83,0,RENT,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,2,21,18.8,0,RENT,60 months,Verified,On Time
85.0,INDIVIDUAL,0,0,0,7,3.52,0,RENT,36 months,Verified,On Time
160.0,INDIVIDUAL,0,0,0,17,19.57,0,RENT,36 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,1,5,10.66,0,RENT,36 months,Not Verified,On Time
78.0,INDIVIDUAL,0,1,2,11,12.55,1,RENT,36 months,Not Verified,On Time
35.0,INDIVIDUAL,0,0,2,10,28.05,0,OWN,60 months,Source Verified,On Time
56.0,INDIVIDUAL,0,0,0,6,10.24,0,MORTGAGE,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,2,0,17,24.5,0,MORTGAGE,36 months,Source Verified,On Time
232.0,INDIVIDUAL,0,0,0,9,3.04,0,OWN,36 months,Verified,On Time
95.0,INDIVIDUAL,0,0,2,6,18.81,0,RENT,60 months,Verified,On Time
78.697,INDIVIDUAL,0,0,1,14,21.96,0,RENT,36 months,Verified,On Time
40.0,INDIVIDUAL,0,0,2,15,37.29,0,MORTGAGE,36 months,Source Verified,On Time
26.0,INDIVIDUAL,0,0,1,6,38.55,0,RENT,36 months,Source Verified,On Time
165.0,INDIVIDUAL,0,0,0,10,12.52,0,MORTGAGE,60 months,Verified,On Time
90.0,INDIVIDUAL,0,0,0,18,16.69,0,MORTGAGE,36 months,Verified,On Time
50.0,INDIVIDUAL,0,0,0,8,10.27,2,MORTGAGE,36 months,Verified,On Time
90.0,INDIVIDUAL,0,2,0,11,18.21,0,MORTGAGE,36 months,Verified,On Time
56.0,INDIVIDUAL,0,0,2,10,22.29,0,OWN,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,3,10,12.89,1,RENT,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,0,0,18,34.41,0,MORTGAGE,36 months,Verified,Risky
170.0,INDIVIDUAL,0,0,1,8,8.95,0,OWN,36 months,Source Verified,On Time
59.0,INDIVIDUAL,0,0,1,9,28.64,0,OWN,36 months,Verified,On Time
86.0,INDIVIDUAL,0,2,1,8,4.94,0,MORTGAGE,60 months,Verified,On Time
148.0,INDIVIDUAL,0,1,0,9,16.97,0,MORTGAGE,36 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,2,15,16.32,0,OWN,60 months,Source Verified,On Time
53.3,INDIVIDUAL,0,0,0,6,7.77,1,MORTGAGE,36 months,Not Verified,On Time
100.0,INDIVIDUAL,0,0,4,14,4.09,0,MORTGAGE,60 months,Source Verified,On Time
60.0,INDIVIDUAL,0,2,0,10,22.98,1,MORTGAGE,60 months,Source Verified,On Time
39.0,INDIVIDUAL,0,0,0,12,18.98,0,RENT,36 months,Verified,On Time
103.0,INDIVIDUAL,0,1,0,8,19.51,0,MORTGAGE,60 months,Verified,On Time
156.0,INDIVIDUAL,0,0,0,16,25.44,1,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,1,3,11,22.56,0,MORTGAGE,60 months,Source Verified,On Time
42.0,INDIVIDUAL,0,2,0,9,15.34,0,MORTGAGE,36 months,Not Verified,On Time
43.25,INDIVIDUAL,0,0,0,11,25.11,0,RENT,60 months,Verified,Risky
172.0,INDIVIDUAL,0,2,1,8,12.08,0,RENT,36 months,Not Verified,On Time
176.0,INDIVIDUAL,0,1,1,7,8.5,0,MORTGAGE,60 months,Verified,On Time
192.0,INDIVIDUAL,0,1,2,17,3.18,0,MORTGAGE,36 months,Source Verified,On Time
69.0,INDIVIDUAL,1,0,0,12,10.57,2,MORTGAGE,36 months,Source Verified,On Time
35.0,INDIVIDUAL,0,2,0,17,22.98,0,MORTGAGE,36 months,Not Verified,On Time
53.5,INDIVIDUAL,0,0,2,17,31.0,1,MORTGAGE,36 months,Source Verified,On Time
67.0,INDIVIDUAL,0,1,0,7,13.25,0,RENT,60 months,Source Verified,On Time
82.0,INDIVIDUAL,0,0,6,13,30.4,0,MORTGAGE,36 months,Source Verified,On Time
48.0,INDIVIDUAL,0,0,1,8,20.8,0,RENT,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,0,0,9,12.27,0,RENT,60 months,Source Verified,On Time
13.0,INDIVIDUAL,0,0,0,6,16.34,0,RENT,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,1,2,12,21.75,1,RENT,36 months,Verified,On Time
50.0,INDIVIDUAL,0,1,0,13,29.12,0,RENT,36 months,Not Verified,On Time
70.0,INDIVIDUAL,0,0,2,12,17.4,0,RENT,36 months,Source Verified,On Time
90.0,INDIVIDUAL,0,0,2,21,15.29,0,MORTGAGE,60 months,Not Verified,On Time
48.925,INDIVIDUAL,0,0,0,12,19.08,0,MORTGAGE,36 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,0,6,19.06,0,OWN,36 months,Verified,On Time
82.0,INDIVIDUAL,0,0,4,21,16.99,1,MORTGAGE,60 months,Source Verified,On Time
69.0,INDIVIDUAL,0,0,0,7,21.65,0,OWN,60 months,Verified,On Time
90.0,INDIVIDUAL,0,0,1,15,10.39,0,MORTGAGE,36 months,Not Verified,On Time
52.0,INDIVIDUAL,0,1,1,13,7.15,1,MORTGAGE,60 months,Verified,On Time
53.0,INDIVIDUAL,0,0,1,10,21.06,0,RENT,36 months,Not Verified,On Time
46.0,INDIVIDUAL,0,0,0,13,27.3,0,MORTGAGE,60 months,Verified,On Time
59.0,INDIVIDUAL,0,0,0,6,16.8,0,RENT,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,0,10,11.37,0,RENT,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,0,1,11,9.11,0,MORTGAGE,60 months,Verified,On Time
75.0,INDIVIDUAL,0,0,0,12,15.63,0,MORTGAGE,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,2,43,27.53,1,OWN,36 months,Verified,On Time
72.0,INDIVIDUAL,0,0,0,8,17.9,0,RENT,36 months,Source Verified,On Time
55.0,INDIVIDUAL,1,0,0,15,29.46,0,RENT,36 months,Source Verified,On Time
88.0,INDIVIDUAL,0,0,1,26,32.1,0,RENT,36 months,Source Verified,On Time
38.0,INDIVIDUAL,0,0,1,7,31.11,0,MORTGAGE,36 months,Verified,On Time
32.0,INDIVIDUAL,0,0,1,4,14.45,0,RENT,36 months,Verified,On Time
90.0,INDIVIDUAL,0,1,0,14,13.77,0,MORTGAGE,60 months,Not Verified,On Time
42.0,INDIVIDUAL,0,0,0,9,19.0,0,RENT,36 months,Verified,On Time
45.0,INDIVIDUAL,0,0,2,8,32.13,0,RENT,36 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,0,18,16.16,1,RENT,36 months,Not Verified,On Time
125.0,INDIVIDUAL,0,0,1,8,5.32,0,MORTGAGE,36 months,Verified,On Time
67.0,INDIVIDUAL,0,0,0,12,13.36,0,MORTGAGE,36 months,Source Verified,On Time
37.0,INDIVIDUAL,0,0,3,6,20.34,0,RENT,36 months,Not Verified,On Time
76.0,INDIVIDUAL,0,3,2,15,12.22,0,OWN,36 months,Source Verified,On Time
61.0,INDIVIDUAL,0,0,0,7,24.89,0,RENT,36 months,Not Verified,On Time
42.0,INDIVIDUAL,0,2,0,6,21.31,0,MORTGAGE,60 months,Source Verified,On Time
45.0,INDIVIDUAL,0,0,2,12,17.6,0,RENT,36 months,Source Verified,Risky
33.0,INDIVIDUAL,0,0,1,5,19.02,0,RENT,36 months,Source Verified,On Time
35.0,INDIVIDUAL,0,0,2,8,4.73,1,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,0,7,11.82,0,RENT,36 months,Not Verified,On Time
52.0,INDIVIDUAL,0,0,0,12,20.52,1,RENT,36 months,Source Verified,On Time
75.0,INDIVIDUAL,0,0,0,10,24.85,0,MORTGAGE,36 months,Not Verified,On Time
38.0,INDIVIDUAL,0,0,0,14,12.92,0,OWN,36 months,Not Verified,On Time
35.0,INDIVIDUAL,0,0,0,5,23.97,0,MORTGAGE,60 months,Source Verified,On Time
86.0,INDIVIDUAL,0,0,0,11,12.57,0,RENT,36 months,Source Verified,On Time
77.0,INDIVIDUAL,0,0,1,8,16.83,0,MORTGAGE,36 months,Not Verified,On Time
125.0,INDIVIDUAL,0,0,2,15,7.75,0,MORTGAGE,60 months,Not Verified,On Time
145.0,INDIVIDUAL,0,0,1,8,9.41,0,RENT,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,0,19,31.6,0,MORTGAGE,60 months,Source Verified,On Time
40.0,INDIVIDUAL,0,0,0,7,16.98,0,MORTGAGE,36 months,Not Verified,On Time
25.0,INDIVIDUAL,0,0,1,6,13.25,0,RENT,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,1,8,13.85,0,MORTGAGE,60 months,Verified,On Time
70.0,INDIVIDUAL,0,0,1,11,30.24,1,RENT,36 months,Source Verified,On Time
125.0,INDIVIDUAL,0,4,1,8,14.35,0,MORTGAGE,60 months,Source Verified,On Time
58.0,INDIVIDUAL,0,0,1,13,26.96,0,RENT,60 months,Source Verified,On Time
65.0,INDIVIDUAL,0,2,2,17,14.84,0,OWN,60 months,Source Verified,On Time
91.0,INDIVIDUAL,0,0,1,11,19.91,0,MORTGAGE,36 months,Verified,On Time
64.488,INDIVIDUAL,0,0,3,9,8.86,0,MORTGAGE,60 months,Not Verified,On Time
60.0,INDIVIDUAL,0,0,1,19,31.22,0,MORTGAGE,60 months,Source Verified,On Time
66.0,INDIVIDUAL,0,0,0,9,15.8,0,MORTGAGE,60 months,Source Verified,On Time
55.0,INDIVIDUAL,0,1,0,16,34.26,0,RENT,36 months,Verified,On Time
455.0,INDIVIDUAL,0,0,3,15,7.39,0,MORTGAGE,36 months,Verified,On Time
167.5,INDIVIDUAL,0,0,1,4,5.42,0,RENT,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,0,10,28.24,0,RENT,36 months,Verified,On Time
74.0,INDIVIDUAL,0,0,2,8,23.38,0,MORTGAGE,60 months,Verified,On Time
125.0,INDIVIDUAL,0,0,0,16,22.47,0,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,3,31,28.9,0,RENT,36 months,Verified,On Time
38.0,INDIVIDUAL,0,0,0,6,2.94,0,RENT,36 months,Source Verified,On Time
90.0,INDIVIDUAL,0,0,3,12,10.55,0,RENT,36 months,Source Verified,On Time
30.0,INDIVIDUAL,0,0,1,13,23.3,0,MORTGAGE,36 months,Not Verified,On Time
30.0,INDIVIDUAL,0,1,1,9,19.0,0,MORTGAGE,60 months,Verified,On Time
144.0,INDIVIDUAL,0,0,1,14,36.49,1,MORTGAGE,36 months,Verified,On Time
40.0,INDIVIDUAL,0,0,0,14,25.73,0,RENT,36 months,Not Verified,On Time
46.294,INDIVIDUAL,0,0,0,7,10.32,1,MORTGAGE,36 months,Source Verified,On Time
119.0,INDIVIDUAL,0,0,0,5,9.21,1,MORTGAGE,36 months,Source Verified,Risky
100.0,INDIVIDUAL,0,2,1,13,12.31,0,MORTGAGE,60 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,1,11,17.68,0,MORTGAGE,60 months,Not Verified,On Time
120.0,INDIVIDUAL,0,0,0,11,29.56,0,RENT,36 months,Verified,On Time
110.0,INDIVIDUAL,0,0,0,12,11.46,0,RENT,36 months,Source Verified,On Time
85.00492,INDIVIDUAL,0,0,0,8,20.5,0,MORTGAGE,36 months,Not Verified,On Time
25.0,INDIVIDUAL,0,0,0,10,13.8,0,RENT,36 months,Source Verified,On Time
40.0,INDIVIDUAL,0,0,0,13,27.87,0,RENT,60 months,Source Verified,On Time
39.0,INDIVIDUAL,0,0,1,8,21.08,0,RENT,60 months,Verified,On Time
38.0,INDIVIDUAL,0,0,1,18,27.83,0,RENT,36 months,Not Verified,On Time
83.82,INDIVIDUAL,0,0,1,18,24.23,0,MORTGAGE,60 months,Not Verified,On Time
39.0,INDIVIDUAL,0,1,0,12,31.29,0,MORTGAGE,36 months,Source Verified,On Time
84.0,INDIVIDUAL,0,0,0,7,9.57,0,MORTGAGE,36 months,Not Verified,On Time
800.0,INDIVIDUAL,0,0,2,9,2.51,1,MORTGAGE,60 months,Verified,On Time
65.0,INDIVIDUAL,0,0,1,18,31.35,1,RENT,36 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,1,14,26.48,0,RENT,36 months,Not Verified,On Time
30.0,INDIVIDUAL,0,0,3,7,30.84,0,OWN,60 months,Source Verified,On Time
46.0,INDIVIDUAL,0,0,0,19,27.05,0,MORTGAGE,36 months,Not Verified,On Time
81.2,INDIVIDUAL,0,0,3,15,3.12,2,RENT,36 months,Verified,On Time
