annualinc,collections,delinq,inq,openacc,dti,pubrec,individual,mortgage,rent,own,other,term60mths,vstatusverified,vstatusnotverified,lstatus
83.0,0,1,0,18,21.3,0,1,1,0,0,0,0,0,1,0
75.0,0,1,1,22,17.09,0,1,1,0,0,0,1,0,1,0
50.0,0,0,0,15,11.69,1,1,0,1,0,0,0,1,0,0
33.0,0,0,3,8,22.76,1,1,0,1,0,0,0,0,1,1
71.0,0,0,0,22,21.85,0,1,1,0,0,0,0,0,1,0
35.0,0,0,1,8,19.38,0,1,0,0,1,0,0,0,1,0
65.0,0,1,0,17,23.06,0,1,1,0,0,0,0,0,1,0
185.0,0,0,2,13,6.25,1,1,1,0,0,0,0,1,0,0
78.5,0,1,0,14,7.75,0,1,1,0,0,0,0,1,0,0
130.0,0,2,1,10,15.79,0,1,1,0,0,0,1,1,0,0
60.0,0,0,0,13,30.21,0,1,0,1,0,0,1,1,0,0
35.0,0,0,0,21,10.94,0,1,0,1,0,0,0,0,1,0
63.0,0,0,0,13,11.39,0,1,1,0,0,0,0,0,1,0
100.0,1,0,0,5,32.61,0,1,0,1,0,0,0,1,0,0
110.0,0,0,0,12,2.87,0,1,1,0,0,0,0,1,0,0
35.0,0,1,0,13,20.13,0,1,0,1,0,0,0,1,0,0
92.0,0,0,2,28,6.84,0,1,1,0,0,0,1,0,1,0
154.0,0,0,2,11,10.83,2,1,0,1,0,0,0,1,0,0
57.5,0,1,0,7,11.69,0,1,0,1,0,0,1,1,0,0
60.0,0,0,1,13,26.67,0,1,1,0,0,0,1,0,1,0
75.0,0,0,2,9,10.03,0,1,0,1,0,0,0,0,0,0
70.0,0,0,1,21,29.04,0,1,1,0,0,0,1,1,0,0
40.0,0,0,0,11,38.76,0,1,1,0,0,0,0,0,1,0
27.0,0,0,0,10,16.4,1,1,1,0,0,0,0,0,0,0
52.0,0,0,0,15,28.25,0,1,1,0,0,0,1,1,0,0
35.0,0,0,0,9,19.0,0,1,0,1,0,0,1,1,0,0
91.0,0,0,0,6,11.95,0,1,1,0,0,0,0,0,0,0
72.0,0,0,0,9,19.53,0,1,1,0,0,0,1,0,1,0
70.0,0,0,0,7,23.74,0,1,1,0,0,0,1,1,0,0
78.0,0,1,0,4,10.14,1,1,0,1,0,0,0,0,0,0
90.0,0,0,1,15,30.93,0,1,0,1,0,0,0,0,0,0
45.0,0,0,1,11,10.67,0,1,1,0,0,0,0,0,1,0
45.0,0,1,0,6,17.44,0,1,1,0,0,0,0,1,0,0
42.395,0,1,0,12,22.72,0,1,1,0,0,0,0,0,0,0
77.385,0,0,3,10,22.86,1,1,1,0,0,0,1,1,0,0
66.56,0,0,0,16,16.41,0,1,0,1,0,0,1,1,0,0
55.0,0,0,2,16,8.1,0,1,1,0,0,0,0,0,1,0
30.0,0,0,2,10,14.38,0,1,0,0,1,0,0,0,0,1
130.0,0,0,0,24,10.3,0,1,1,0,0,0,1,0,1,0
95.0,0,0,0,14,25.38,1,1,1,0,0,0,0,0,1,0
65.0,0,0,1,13,11.57,0,1,1,0,0,0,1,0,0,0
29.0,0,0,0,3,20.16,1,1,0,1,0,0,0,1,0,0
100.0,0,2,0,8,30.12,1,1,1,0,0,0,1,0,1,0
100.0,1,0,0,8,5.12,0,1,1,0,0,0,0,0,1,0
42.0,0,0,0,11,11.11,0,1,0,1,0,0,0,0,1,0
104.0,0,0,0,8,18.23,0,1,0,1,0,0,0,0,1,0
70.0,0,13,0,19,15.79,0,1,1,0,0,0,0,1,0,0
50.687,0,0,1,10,30.4,1,1,0,1,0,0,1,1,0,0
114.0,0,0,1,11,20.52,0,1,1,0,0,0,1,0,0,0
60.0,0,0,0,10,14.0,0,1,1,0,0,0,0,0,0,0
65.0,0,0,0,9,26.74,1,1,0,0,1,0,0,0,1,0
64.0,0,0,0,11,16.74,0,1,0,1,0,0,0,1,0,0
65.0,0,0,2,9,15.64,0,1,0,1,0,0,0,0,1,0
62.0,0,0,0,15,30.58,0,1,0,1,0,0,0,0,0,1
49.999,0,0,0,9,32.69,0,1,1,0,0,0,0,0,1,0
60.0,0,2,1,14,10.14,0,1,1,0,0,0,0,1,0,0
130.0,0,0,0,22,31.36,0,1,1,0,0,0,1,0,0,0
60.0,0,0,0,21,17.82,0,1,0,1,0,0,0,0,1,0
26.1,0,0,0,14,17.12,0,1,0,1,0,0,0,0,0,0
70.0,0,0,0,10,13.77,0,1,1,0,0,0,0,1,0,0
60.0,0,1,0,8,14.66,0,1,1,0,0,0,0,0,1,0
56.0,0,0,1,11,30.08,0,1,0,1,0,0,0,1,0,0
75.0,0,0,1,12,17.06,0,1,1,0,0,0,1,0,1,1
75.0,0,0,1,13,36.16,0,1,1,0,0,0,1,0,1,0
125.0,0,2,0,17,12.86,0,1,1,0,0,0,0,1,0,0
24.0,0,0,0,6,26.35,1,1,0,1,0,0,0,1,0,0
50.0,0,0,1,10,22.4,0,1,1,0,0,0,0,0,1,0
44.0,0,0,0,10,20.92,0,1,1,0,0,0,1,1,0,0
35.0,0,0,0,8,11.59,0,1,0,1,0,0,0,0,1,0
57.2,0,1,0,17,17.67,0,1,0,1,0,0,0,0,1,0
99.0,0,0,0,11,19.56,0,1,1,0,0,0,1,0,0,0
100.0,1,0,1,11,20.38,0,1,0,1,0,0,1,1,0,0
31.0,1,0,0,10,25.67,1,1,0,0,1,0,0,1,0,0
90.0,0,0,0,10,21.63,0,1,1,0,0,0,0,0,0,0
101.059,0,0,0,8,13.31,0,1,1,0,0,0,1,1,0,0
45.0,0,0,2,6,10.11,0,1,0,1,0,0,0,1,0,0
41.0,0,0,1,10,14.29,0,1,1,0,0,0,1,0,0,0
40.0,0,0,0,7,27.78,0,1,0,1,0,0,0,1,0,1
90.0,0,0,0,11,10.47,1,1,0,1,0,0,1,0,0,1
30.0,0,0,1,6,22.12,2,1,0,1,0,0,0,1,0,0
160.0,0,0,2,15,21.17,0,1,0,1,0,0,0,0,1,1
56.0,0,0,0,25,10.84,0,1,0,1,0,0,0,1,0,0
29.0,0,0,1,5,7.41,0,1,0,0,1,0,0,1,0,0
52.0,0,0,0,11,16.34,1,1,1,0,0,0,0,1,0,0
98.0,0,0,1,3,0.99,0,1,0,1,0,0,0,0,1,0
70.0,0,1,0,16,21.72,0,1,0,1,0,0,0,0,1,0
95.0,0,2,1,16,12.86,0,1,0,1,0,0,1,1,0,0
160.0,0,5,0,20,15.53,0,1,1,0,0,0,1,0,0,0
90.0,0,0,1,18,15.03,1,1,0,1,0,0,1,1,0,0
60.0,0,0,0,12,16.24,0,1,1,0,0,0,0,0,1,0
42.0,0,0,1,9,24.77,0,1,1,0,0,0,0,0,0,0
39.0,0,0,0,15,30.71,2,1,0,0,1,0,0,1,0,0
65.0,0,0,0,17,17.54,0,1,0,1,0,0,0,0,1,0
32.0,0,0,2,6,23.29,0,1,0,1,0,0,0,0,0,1
19.0,0,0,1,10,13.39,0,1,0,1,0,0,0,0,0,0
106.0,0,1,0,28,7.77,6,1,1,0,0,0,0,0,0,0
130.0,0,0,0,6,6.94,0,1,0,1,0,0,0,0,1,0
20.5,0,1,0,13,32.85,0,1,0,1,0,0,0,0,0,0
85.0,0,0,0,7,8.02,0,1,1,0,0,0,0,1,0,0
94.0,0,0,0,32,36.42,1,1,1,0,0,0,0,0,1,0
60.0,0,1,1,6,4.58,0,1,0,0,1,0,0,0,1,0
40.2,0,0,1,16,26.69,1,1,0,1,0,0,1,0,1,0
80.5,0,0,2,7,16.23,0,1,1,0,0,0,1,1,0,0
57.984,0,0,0,10,11.82,0,1,0,1,0,0,1,0,0,0
250.0,0,0,2,28,36.4,0,1,1,0,0,0,1,1,0,0
70.0,0,0,1,9,9.93,0,1,0,1,0,0,0,0,0,0
57.0,0,2,2,20,17.64,0,1,0,0,1,0,1,0,0,0
70.0,0,0,0,7,8.73,0,1,0,1,0,0,0,0,1,0
70.0,0,0,0,9,9.86,0,1,1,0,0,0,1,0,1,0
87.0,0,0,1,8,20.76,0,1,1,0,0,0,0,1,0,0
60.0,0,1,0,16,20.24,0,1,1,0,0,0,1,1,0,0
45.0,0,1,2,13,25.01,0,1,0,1,0,0,1,1,0,0
45.0,0,0,0,13,22.91,2,1,1,0,0,0,0,0,0,0
38.0,0,0,0,4,20.53,0,1,0,0,1,0,0,0,1,1
130.0,0,0,0,13,30.05,0,1,1,0,0,0,1,0,1,0
113.0,0,0,0,7,12.63,0,1,1,0,0,0,0,0,1,0
38.5,0,0,0,4,26.59,0,1,1,0,0,0,0,1,0,0
45.0,0,0,2,8,26.13,1,1,0,1,0,0,0,1,0,0
72.0,0,0,0,9,15.37,0,1,1,0,0,0,1,0,1,0
130.0,0,0,1,7,8.22,1,1,0,1,0,0,1,0,0,0
52.5,0,0,0,9,38.1,1,1,1,0,0,0,0,0,1,0
60.0,0,0,0,11,6.46,0,1,1,0,0,0,1,1,0,0
85.0,0,0,1,10,21.37,0,1,1,0,0,0,1,0,0,1
65.0,0,0,0,19,15.56,1,1,1,0,0,0,0,0,1,0
82.0,0,0,1,13,22.11,0,1,0,1,0,0,0,0,0,0
40.0,0,0,0,5,9.93,0,1,0,1,0,0,0,0,0,0
70.0,0,0,1,13,15.19,0,1,1,0,0,0,1,1,0,0
46.0,0,0,1,11,22.25,0,1,0,1,0,0,1,1,0,0
45.0,0,0,1,6,24.03,1,1,0,1,0,0,0,1,0,0
100.0,0,0,0,9,10.26,0,1,0,1,0,0,0,0,0,0
59.0,0,0,3,16,18.81,1,1,0,1,0,0,0,0,1,1
80.0,0,0,0,6,15.6,0,1,0,1,0,0,0,0,0,0
50.0,0,0,0,13,15.99,0,1,1,0,0,0,0,0,0,0
27.0,0,0,1,12,7.6,1,1,0,0,1,0,0,1,0,0
55.0,0,0,0,12,30.02,0,1,0,1,0,0,0,1,0,0
35.0,0,1,0,11,9.74,0,1,0,1,0,0,1,0,0,0
65.0,0,1,1,10,32.33,0,1,1,0,0,0,1,0,1,0
90.0,0,0,0,7,6.38,0,1,0,1,0,0,0,0,1,0
60.0,0,0,0,13,31.67,0,1,1,0,0,0,0,0,1,0
57.0,0,0,3,10,20.32,0,1,1,0,0,0,1,0,0,1
80.75,0,0,1,11,17.42,0,1,1,0,0,0,0,1,0,0
145.0,0,0,0,9,5.83,0,1,0,1,0,0,0,0,1,0
55.992,0,0,2,7,21.97,0,1,0,1,0,0,1,0,0,1
54.0,0,0,3,13,21.07,0,1,0,1,0,0,0,1,0,0
90.0,0,0,0,10,10.67,0,1,1,0,0,0,0,0,1,0
66.45,0,0,1,19,11.34,0,1,0,1,0,0,0,0,0,0
33.0,0,0,0,8,14.91,0,1,1,0,0,0,0,0,1,0
63.0,0,0,0,8,15.83,1,1,0,1,0,0,0,1,0,0
68.0,0,0,1,11,10.66,1,1,1,0,0,0,0,1,0,0
94.0,0,0,0,18,17.55,0,1,0,1,0,0,1,0,1,0
90.0,0,0,1,14,8.99,0,1,1,0,0,0,0,0,1,0
85.0,0,0,0,6,10.59,1,1,1,0,0,0,0,0,1,0
67.2,0,0,0,10,16.93,0,1,1,0,0,0,0,0,1,0
40.0,0,0,0,21,27.24,1,1,1,0,0,0,0,0,1,0
78.0,0,1,2,4,19.92,0,1,0,1,0,0,0,1,0,0
75.0,0,0,0,12,27.06,0,1,0,1,0,0,0,0,0,0
207.0,0,0,0,11,5.6,0,1,1,0,0,0,0,0,1,0
74.9,0,0,0,5,16.87,0,1,0,1,0,0,0,1,0,0
50.0,0,0,0,5,23.09,0,1,0,0,1,0,0,0,1,0
50.0,0,0,0,16,26.98,0,1,1,0,0,0,0,1,0,0
50.0,0,0,1,10,15.29,0,1,1,0,0,0,0,1,0,0
59.0,0,0,2,11,16.72,0,1,0,0,1,0,1,1,0,0
120.0,0,0,1,5,20.0,0,1,0,1,0,0,0,1,0,0
109.0,0,0,0,15,28.11,0,1,1,0,0,0,1,0,0,0
35.0,0,0,0,6,13.23,0,1,0,1,0,0,0,0,1,0
104.0,0,0,0,14,22.78,1,1,1,0,0,0,0,1,0,0
30.0,0,1,0,11,27.8,0,1,0,1,0,0,0,0,1,0
60.0,0,0,1,16,15.65,0,1,1,0,0,0,1,1,0,0
55.0,0,0,1,7,4.3,1,1,0,1,0,0,0,1,0,0
49.0,0,0,4,12,31.05,0,1,0,1,0,0,0,0,0,1
49.9,0,1,1,27,30.25,0,1,0,1,0,0,0,1,0,0
97.9,0,0,2,11,20.36,2,1,1,0,0,0,0,0,0,0
39.0,0,0,1,3,19.82,0,1,0,1,0,0,0,0,1,0
120.0,0,1,0,10,10.52,0,1,1,0,0,0,0,1,0,1
62.0,0,0,0,7,7.41,0,1,0,1,0,0,0,0,1,0
104.0,0,14,0,10,12.57,0,1,1,0,0,0,0,0,1,0
120.0,0,0,1,6,23.09,0,1,1,0,0,0,0,0,1,0
100.0,0,0,0,9,7.52,0,1,0,1,0,0,1,0,0,0
35.0,0,0,0,7,20.06,0,1,0,1,0,0,0,0,0,0
30.0,0,0,0,13,31.08,0,1,0,1,0,0,0,1,0,0
120.0,0,1,0,6,11.57,0,1,1,0,0,0,1,1,0,0
47.0,0,0,2,24,21.86,0,1,0,1,0,0,0,0,0,0
60.0,0,1,1,5,4.82,0,1,1,0,0,0,1,0,1,0
65.0,0,1,0,11,18.06,0,1,1,0,0,0,0,1,0,0
75.0,0,0,0,7,8.03,0,1,0,1,0,0,0,0,1,0
184.0,0,0,0,10,12.63,0,1,0,0,1,0,0,1,0,0
80.0,0,0,0,6,18.34,0,1,0,1,0,0,0,0,1,0
58.0,0,2,1,13,9.43,0,1,1,0,0,0,0,0,0,0
25.0,0,3,0,8,21.36,0,1,1,0,0,0,0,1,0,0
93.0,0,0,0,7,13.15,0,1,1,0,0,0,0,0,0,0
64.0,0,0,1,10,8.59,1,1,0,1,0,0,0,0,1,0
25.0,0,0,0,6,19.25,0,1,0,1,0,0,0,1,0,0
60.0,0,1,0,11,20.26,0,1,1,0,0,0,0,0,0,0
55.0,0,0,0,12,27.74,0,1,1,0,0,0,0,1,0,0
70.0,0,1,0,21,15.17,1,1,1,0,0,0,0,0,0,0
76.0,0,0,0,34,27.46,0,1,1,0,0,0,0,0,0,0
66.0,0,0,1,12,11.0,0,1,0,1,0,0,0,1,0,0
38.0,0,0,1,8,16.61,1,1,1,0,0,0,1,0,1,0
72.0,0,0,0,11,23.42,1,1,0,1,0,0,1,1,0,0
127.5,0,0,0,11,16.81,0,1,0,1,0,0,1,0,0,0
24.0,0,0,3,13,22.85,0,1,0,0,1,0,0,1,0,0
60.0,0,0,2,8,5.86,0,1,1,0,0,0,0,0,0,0
101.0,0,0,4,12,24.79,1,1,1,0,0,0,1,0,1,0
43.0,0,0,2,6,12.75,0,1,0,1,0,0,1,0,0,0
48.0,0,0,3,15,24.03,0,1,0,1,0,0,0,1,0,0
140.0,0,0,1,10,14.83,0,1,1,0,0,0,0,1,0,0
79.0,0,0,0,22,24.35,1,1,1,0,0,0,1,1,0,0
58.0,0,0,0,5,10.47,0,1,1,0,0,0,1,1,0,0
120.0,0,0,4,16,21.91,0,1,1,0,0,0,0,0,0,0
45.0,0,0,0,13,14.21,0,1,1,0,0,0,1,1,0,0
75.0,0,0,0,10,22.02,0,1,1,0,0,0,0,0,1,0
102.0,0,0,1,10,16.79,0,1,1,0,0,0,0,0,1,1
53.0,0,0,1,2,0.57,0,1,0,1,0,0,0,0,1,0
98.5,0,0,1,18,9.23,2,1,0,1,0,0,0,0,0,0
45.0,0,0,0,9,17.2,1,1,0,1,0,0,0,0,1,0
130.0,0,1,0,6,6.81,0,1,0,1,0,0,0,1,0,0
77.0,0,0,0,8,9.06,1,1,0,1,0,0,0,1,0,0
150.0,0,0,1,15,9.52,1,1,1,0,0,0,0,1,0,0
44.0,0,0,0,12,32.62,2,1,0,1,0,0,0,1,0,0
100.0,0,0,0,26,26.68,0,1,1,0,0,0,0,1,0,0
100.0,0,0,2,17,24.84,0,1,0,0,1,0,1,0,1,0
30.2,0,0,0,7,27.34,0,1,0,1,0,0,0,0,1,0
44.0,0,0,1,23,20.68,0,1,0,0,1,0,1,0,0,0
100.0,0,1,0,14,10.31,0,1,1,0,0,0,0,0,1,0
115.0,0,0,0,9,5.26,0,1,0,1,0,0,1,0,0,0
86.0,0,0,2,15,24.38,0,1,1,0,0,0,1,1,0,0
72.0,0,1,1,13,22.83,0,1,0,1,0,0,0,1,0,1
58.368,0,0,1,12,20.85,0,1,0,1,0,0,0,1,0,0
32.0,0,0,2,7,9.26,0,1,0,0,1,0,0,0,0,0
45.0,0,0,0,6,15.87,0,1,0,1,0,0,0,0,1,0
56.0,0,0,0,13,20.02,0,1,1,0,0,0,1,1,0,0
145.0,0,0,2,16,29.98,0,1,1,0,0,0,0,0,0,0
130.0,0,0,1,17,12.77,0,1,1,0,0,0,1,0,0,0
35.0,0,0,0,9,9.91,1,1,0,1,0,0,0,1,0,0
44.0,0,0,0,13,21.47,0,1,1,0,0,0,0,0,1,0
62.0,0,0,1,8,9.51,0,1,1,0,0,0,1,1,0,0
120.0,0,0,1,15,18.65,0,1,1,0,0,0,0,0,0,0
44.337,0,0,1,15,11.32,1,1,1,0,0,0,0,0,1,0
53.0,0,1,0,19,25.72,0,1,0,1,0,0,0,0,1,0
63.0,0,6,1,8,20.19,0,1,1,0,0,0,0,1,0,0
47.0,0,0,0,11,9.96,0,1,0,1,0,0,0,0,1,0
77.0,0,1,1,12,26.64,1,1,1,0,0,0,0,1,0,0
121.4,0,0,2,12,16.88,0,1,0,1,0,0,0,0,1,0
38.0,0,0,1,5,15.5,0,1,0,1,0,0,1,1,0,0
72.0,0,0,1,9,27.48,0,1,1,0,0,0,0,0,1,0
39.0,0,0,2,9,19.5,0,1,0,1,0,0,0,0,1,0
55.0,0,2,3,11,23.52,1,1,1,0,0,0,0,0,1,0
67.2,0,0,1,7,4.54,0,1,1,0,0,0,0,0,1,0
138.0,0,0,0,7,17.26,0,1,0,1,0,0,0,1,0,0
150.0,0,0,0,9,9.98,0,1,0,1,0,0,0,1,0,0
150.0,0,1,0,5,16.31,0,1,0,1,0,0,1,1,0,0
75.0,0,0,0,10,22.22,0,1,1,0,0,0,0,0,0,0
90.0,0,0,1,11,13.16,0,1,0,1,0,0,0,0,1,0
60.932,0,0,0,13,29.88,0,1,1,0,0,0,0,1,0,0
80.0,0,1,0,7,12.74,0,1,0,1,0,0,0,1,0,0
72.8,0,0,1,24,29.61,0,1,0,0,1,0,1,1,0,0
25.0,0,0,0,7,27.8,0,1,0,0,1,0,0,0,1,0
75.0,0,0,1,10,6.28,0,1,0,1,0,0,0,0,1,1
55.0,0,3,2,10,31.53,0,1,0,0,1,0,0,0,0,0
40.0,0,0,1,27,28.68,1,1,0,1,0,0,0,0,0,0
90.0,0,2,0,7,9.61,0,1,0,1,0,0,1,0,1,0
60.0,0,0,0,16,13.58,0,1,1,0,0,0,0,0,1,0
120.0,0,0,1,17,21.68,0,1,1,0,0,0,0,0,0,0
138.0,0,0,0,27,14.51,0,1,1,0,0,0,0,1,0,0
137.0,0,2,1,23,19.52,0,1,1,0,0,0,0,1,0,1
82.0,0,0,0,9,16.67,0,1,1,0,0,0,1,0,0,0
46.0,0,1,0,23,31.75,0,1,0,0,1,0,0,1,0,0
23.5,0,0,0,11,22.77,0,1,0,1,0,0,0,0,1,1
75.0,0,0,0,8,4.8,0,1,1,0,0,0,0,0,1,0
58.0,1,0,0,11,4.68,0,1,1,0,0,0,0,0,0,0
60.0,0,2,0,13,28.56,0,1,0,1,0,0,0,0,1,0
51.0,0,0,0,12,33.36,0,1,1,0,0,0,1,1,0,0
56.0,0,0,0,10,23.57,0,1,1,0,0,0,1,0,0,0
80.0,0,0,1,9,14.91,0,1,0,1,0,0,1,1,0,0
80.0,0,0,0,10,10.67,0,1,1,0,0,0,0,1,0,0
42.0,0,0,0,9,29.46,0,1,0,1,0,0,0,0,1,0
75.0,0,0,0,6,19.63,0,1,0,1,0,0,0,0,0,1
184.0,0,0,0,8,12.76,0,1,0,1,0,0,0,0,0,1
35.0,0,0,0,4,16.12,0,1,0,1,0,0,1,0,1,0
52.0,0,0,3,17,26.4,0,1,0,1,0,0,0,0,1,0
35.0,0,0,0,20,23.57,0,1,0,1,0,0,1,0,0,0
42.0,0,0,1,8,9.0,0,1,0,0,1,0,0,0,1,0
22.7,0,0,1,9,18.88,0,1,0,1,0,0,0,0,1,0
40.0,0,0,1,10,14.91,1,1,1,0,0,0,0,0,0,0
43.29,0,0,2,11,13.11,0,1,1,0,0,0,1,0,1,0
110.0,0,0,0,13,23.18,0,1,0,0,1,0,0,0,0,0
63.5,0,1,2,23,27.06,0,1,1,0,0,0,0,1,0,0
21.6,0,0,0,4,36.94,0,1,0,1,0,0,0,0,1,0
48.0,0,0,0,5,9.25,0,1,0,1,0,0,0,1,0,0
50.47451,0,1,0,9,18.45,3,1,1,0,0,0,0,0,0,0
63.0,0,0,0,7,24.93,0,1,0,1,0,0,0,1,0,0
72.0,0,0,0,13,31.2,0,1,1,0,0,0,0,0,0,0
58.0,0,0,0,46,28.78,0,1,0,1,0,0,1,1,0,0
80.0,0,1,0,20,14.37,0,1,1,0,0,0,0,0,1,0
166.272,0,10,4,21,32.01,0,1,1,0,0,0,0,0,0,0
60.0,1,0,0,10,10.24,0,1,0,1,0,0,0,0,0,0
118.0,0,0,1,9,7.68,1,1,1,0,0,0,1,0,0,0
95.0,0,0,0,3,15.06,0,1,1,0,0,0,1,0,0,0
135.0,0,1,4,8,9.72,0,1,1,0,0,0,0,1,0,0
90.0,0,0,1,8,20.11,0,1,1,0,0,0,0,1,0,0
103.0,0,0,1,17,16.96,0,1,0,1,0,0,1,1,0,0
59.0,0,0,1,12,27.46,0,1,1,0,0,0,0,0,0,0
75.0,0,0,1,14,16.86,0,1,1,0,0,0,0,0,1,0
28.6,0,0,1,8,9.78,0,1,0,1,0,0,0,0,1,0
34.0,0,0,0,12,34.02,0,1,0,1,0,0,0,0,0,1
180.0,0,0,1,12,14.84,1,1,0,0,1,0,1,1,0,0
62.7,0,0,1,10,25.34,1,1,0,0,1,0,1,0,1,0
40.0,0,1,0,10,17.7,0,1,0,1,0,0,0,0,1,0
90.0,0,1,0,16,29.85,0,1,0,1,0,0,1,1,0,0
91.85,0,0,0,6,15.02,0,1,1,0,0,0,0,0,1,0
75.0,0,1,0,7,30.42,0,1,1,0,0,0,0,0,1,0
80.0,0,1,3,8,23.16,0,1,0,1,0,0,1,1,0,0
49.0,0,0,0,7,6.1,0,1,1,0,0,0,0,1,0,0
160.0,0,0,0,30,19.73,0,1,1,0,0,0,1,1,0,0
65.0,0,1,1,19,7.85,1,1,0,1,0,0,0,0,0,0
150.0,0,0,0,11,20.2,0,1,0,1,0,0,1,1,0,0
42.0,0,1,0,15,13.51,0,1,0,1,0,0,0,0,1,1
95.0,0,0,0,9,2.84,0,1,0,1,0,0,0,0,1,0
48.0,0,0,0,7,17.35,1,1,0,1,0,0,0,1,0,0
35.0,0,0,0,8,24.83,0,1,0,1,0,0,0,1,0,0
120.0,0,0,1,24,27.43,0,1,0,1,0,0,0,0,0,0
72.658,0,0,0,12,33.97,0,1,1,0,0,0,1,0,0,1
26.2,0,0,0,8,26.02,0,1,0,0,1,0,0,0,1,0
42.0,0,0,0,10,15.22,0,1,0,1,0,0,0,0,1,0
37.0,0,0,1,10,12.81,0,1,0,1,0,0,1,1,0,1
120.0,0,0,0,3,5.49,0,1,0,1,0,0,0,0,1,0
70.0,0,0,0,20,23.86,0,1,1,0,0,0,1,1,0,0
47.0,0,0,1,18,10.35,0,1,1,0,0,0,1,0,1,0
88.0,0,0,2,22,10.24,0,1,0,1,0,0,0,1,0,0
72.0,0,0,1,10,25.75,0,1,1,0,0,0,0,0,0,0
110.0,0,0,0,11,15.61,0,1,0,1,0,0,0,1,0,0
95.0,0,0,0,4,1.4,0,1,0,1,0,0,0,0,1,0
42.0,0,0,2,9,27.37,0,1,0,0,1,0,0,1,0,0
182.5,0,1,2,14,17.2,0,1,1,0,0,0,0,0,0,0
44.0,0,0,1,16,29.35,0,1,0,1,0,0,1,1,0,0
85.0,0,1,0,12,27.06,0,1,1,0,0,0,0,0,0,0
80.0,0,1,0,11,17.43,0,1,0,1,0,0,0,1,0,0
85.0,0,0,2,11,10.31,0,1,1,0,0,0,0,1,0,0
45.0,0,2,1,14,29.36,1,1,0,0,1,0,0,0,0,0
85.0,0,0,0,8,18.58,1,1,0,1,0,0,0,0,0,0
97.0,0,0,0,15,20.56,0,1,1,0,0,0,1,1,0,0
143.0,0,0,0,24,33.55,0,1,1,0,0,0,1,0,0,0
124.0,0,0,1,21,10.77,1,1,0,1,0,0,0,1,0,0
59.6,0,3,0,8,32.6,0,1,0,1,0,0,1,0,1,0
42.0,0,0,1,6,12.69,1,1,0,1,0,0,0,1,0,0
34.0,0,0,0,6,7.41,0,1,0,0,1,0,0,0,1,0
47.544,0,0,1,5,4.29,0,1,0,1,0,0,0,0,0,0
83.2,0,0,0,8,5.5,0,1,0,1,0,0,0,1,0,0
115.0,0,0,3,14,14.36,0,1,1,0,0,0,0,0,0,0
74.7,0,0,1,8,20.53,0,1,1,0,0,0,1,1,0,0
45.0,0,0,0,7,18.85,2,1,0,1,0,0,0,0,1,0
88.0,0,0,0,6,8.02,0,1,0,1,0,0,0,0,0,0
30.0,0,0,0,7,32.28,0,1,0,1,0,0,0,1,0,1
150.0,0,0,0,11,19.94,0,1,0,1,0,0,1,0,0,0
30.0,0,0,0,9,29.84,0,1,0,1,0,0,0,1,0,0
60.0,0,1,0,10,8.34,0,1,0,1,0,0,0,1,0,0
111.0,0,1,2,11,5.89,0,1,1,0,0,0,1,1,0,0
85.0,0,0,0,14,21.83,0,1,0,0,1,0,0,1,0,0
55.2768,0,1,1,17,19.74,0,1,1,0,0,0,0,0,1,0
75.86,0,0,1,4,3.72,0,1,0,1,0,0,0,0,0,0
80.0,0,0,2,8,4.94,0,1,1,0,0,0,0,0,1,0
85.0,0,0,2,44,10.22,2,1,0,1,0,0,0,0,1,1
82.0,0,0,0,15,3.5,0,1,1,0,0,0,0,0,0,0
155.0,0,2,0,5,10.64,0,1,1,0,0,0,1,0,0,0
94.5,0,0,1,14,17.57,0,1,1,0,0,0,0,0,0,0
100.0,0,0,1,16,15.23,0,1,1,0,0,0,0,0,1,0
40.0,0,0,0,11,23.4,0,1,0,0,1,0,0,0,1,0
63.0,0,0,1,14,26.76,0,1,1,0,0,0,1,0,0,0
58.0,0,1,1,12,17.26,0,1,1,0,0,0,0,0,1,0
56.0,0,0,0,8,17.51,0,1,0,1,0,0,0,0,0,0
170.0,0,0,0,10,7.06,0,1,1,0,0,0,0,0,1,0
70.0,0,0,0,16,19.61,0,1,0,1,0,0,0,1,0,0
70.0,0,0,3,12,25.42,1,1,0,1,0,0,0,0,1,0
75.31,0,0,0,10,17.88,0,1,1,0,0,0,0,0,1,0
33.0,0,0,8,20,14.94,0,1,1,0,0,0,1,0,0,0
34.2,0,0,0,10,17.93,0,1,0,1,0,0,0,1,0,0
40.0,0,0,0,9,15.09,1,1,1,0,0,0,0,0,1,0
45.0,0,0,2,12,18.31,0,1,1,0,0,0,0,0,1,0
54.0,0,0,1,8,18.13,1,1,0,1,0,0,0,0,0,1
150.0,0,0,0,11,15.54,0,1,1,0,0,0,0,0,0,0
42.0,0,0,2,11,38.11,1,1,1,0,0,0,0,1,0,0
55.0,0,0,0,9,6.79,0,1,0,1,0,0,0,0,0,0
17.0,0,0,0,8,15.75,0,1,0,1,0,0,0,1,0,0
110.0,0,0,0,17,29.31,0,1,1,0,0,0,0,0,0,0
32.0,0,0,0,8,13.02,0,1,1,0,0,0,0,0,1,0
115.0,0,0,1,15,24.53,1,1,0,1,0,0,0,0,0,0
